Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,,Sequence Number,Action Flags,Source Country,Destination Country,,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,45389,1,44684,80,0,0,0x1c,tcp,allow,2381,1230,1151,22,2025/03/03 14:21:04,53,any,,7477478967880976491,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,12,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,128116,1,44712,80,0,0,0x1c,tcp,allow,4138,2987,1151,27,2025/03/03 14:21:04,53,any,,7477478967880976490,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,17,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,124486,1,44590,80,0,0,0x1c,tcp,allow,4118,2967,1151,27,2025/03/03 14:21:04,53,any,,7477478967880976489,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,17,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,52123,1,44564,80,0,0,0x1c,tcp,allow,2392,1241,1151,22,2025/03/03 14:21:04,53,any,,7477478967880976488,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,12,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,99903,1,45112,80,0,0,0x1c,tcp,allow,3232,1949,1283,33,2025/03/03 14:20:28,89,any,,7477478967880976487,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,21,12,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,141458,1,44698,80,0,0,0x1c,tcp,allow,2381,1230,1151,22,2025/03/03 14:21:04,53,any,,7477478967880976486,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,12,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,13191,1,44548,80,0,0,0x1c,tcp,allow,2366,1215,1151,22,2025/03/03 14:21:04,53,any,,7477478967880976485,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,12,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,142532,1,44596,80,0,0,0x1c,tcp,allow,2387,1236,1151,22,2025/03/03 14:21:04,53,any,,7477478967880976484,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,12,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,2916,1,45164,80,0,0,0x1c,tcp,allow,3200,1917,1283,33,2025/03/03 14:20:28,89,any,,7477478967880976483,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,21,12,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,3814,1,44636,80,0,0,0x1c,tcp,allow,2369,1218,1151,22,2025/03/03 14:21:04,53,any,,7477478967880976482,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,12,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,75002,1,43710,80,0,0,0x1c,tcp,allow,4262,2979,1283,36,2025/03/03 14:20:28,89,any,,7477478967880976481,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,24,12,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,29712,1,44576,80,0,0,0x1c,tcp,allow,2408,1257,1151,22,2025/03/03 14:21:04,53,any,,7477478967880976480,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,12,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,136513,1,45072,80,0,0,0x1c,tcp,allow,5744,4651,1093,32,2025/03/03 14:20:28,89,any,,7477478967880976479,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,23,9,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.853+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,51752,1,46698,80,0,0,0x1c,tcp,allow,5557,4464,1093,31,2025/03/03 14:20:29,88,any,,7477478967880976478,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,22,9,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,171403,1,45052,80,0,0,0x1c,tcp,allow,5646,4553,1093,32,2025/03/03 14:20:28,89,any,,7477478967880976477,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,23,9,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,185066,1,47466,80,0,0,0x1c,tcp,allow,4987,3770,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976476,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,175455,1,47548,80,0,0,0x1c,tcp,allow,4969,3752,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976475,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,58636,1,47496,80,0,0,0x1c,tcp,allow,4973,3756,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976474,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,34921,1,47618,80,0,0,0x1c,tcp,allow,4957,3740,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976473,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,85949,1,47524,80,0,0,0x1a,tcp,allow,4817,3666,1151,29,2025/03/03 14:20:49,68,any,,7477478967880976472,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,19,10,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,84535,1,47392,80,0,0,0x1c,tcp,allow,4934,3717,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976471,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,89294,1,43022,80,0,0,0x1c,tcp,allow,2851,1502,1349,28,2025/03/03 14:20:27,90,any,,7477478967880976470,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,15,13,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,110733,1,47580,80,0,0,0x1c,tcp,allow,4996,3779,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976469,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,2685,1,47340,80,0,0,0x1c,tcp,allow,4960,3743,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976468,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,4752,1,47462,80,0,0,0x1c,tcp,allow,5000,3783,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976467,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,103422,1,47424,80,0,0,0x1c,tcp,allow,4917,3700,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976466,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,40586,1,47484,80,0,0,0x1c,tcp,allow,5031,3814,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976465,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,108082,1,47552,80,0,0,0x1c,tcp,allow,4936,3719,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976464,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.852+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:22:12,021201168048,TRAFFIC,end,2562,2025/03/03 14:22:12,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:22:12,89712,1,47448,80,0,0,0x1c,tcp,allow,4946,3729,1217,31,2025/03/03 14:20:49,68,any,,7477478967880976463,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,20,11,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:22:12.851+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
